id,name,generic_name,trade_name,synonym
20004900,Insulin isophane (NPH) Inj 10 mL [Gensulin N],Insulin isophane,Gensulin N,NPH
20004901,Insulin isophane (NPH) Penfill 3 mL [Gensulin N],Insulin isophane,Gensulin N,NPH
20004902,Insulin regular Inj 10 mL [Gensulin R],Insulin regular,Gensulin R,
20004903,Insulin regular Penfill 3 mL [Gensulin R],Insulin regular,Gensulin R,
20004905,Strontium ranelate Granules 2 g [Protaxos],Strontium ranelate,Protaxos,
20004906,Galantamine Prolonged-release Cap 16 mg [Reminyl],Galantamine,Reminyl,galantamine (INN)
20004907,Galantamine Prolonged-release Cap  8 mg [Reminyl],Galantamine,Reminyl,galantamine (INN)
20004908,Thalidomide Cap 50 mg [Thalidomide Celgene],Thalidomide,Thalidomide Celgene,thalidomide (INN)
20004909,Tizanidine Tab 2 mg [Tizan],Tizanidine,Tizan,tizanidine (INN)
20004911,Hepatitis A + Hepatitis B Vac 1 mL [Twinrix],Hepatitis A and Hepatitis B,Twinrix,
20004912,Tigecycline Inj 50 mg [Tygacil],Tigecycline,Tygacil,"tigecycline (INN, USAN)"
20005006,Iodixanol Inj 320 mg I/mL 100 mL [Visipaque],Iodixanol,Visipaque,iodixanol (INN)
20005007,Cardioplegia Inj 20 mL [Cardioplegia Siriraj],Cardioplegia,Cardioplegia Siriraj,
20005015,Itopride Tab 50 mg [Ganaton],Itopride,Ganaton,itopride (INN)
20005016,Ornithine aspartate Granules 5 g [Hepa-Merz],Ornithine aspartate,Hepa-Merz,
20005018,Dicloxacillin Susp 62.5 mg/5 mL 60 mL [Dorox],Dicloxacillin,Dorox,"dicloxacillin (INN), ไดคล็อกซาซิลลิน (RDU)"
20005019,Erythromycin estolate Syr 125mg/5mL 60mL [Tomcin],Erythromycin,Tomcin,"erythromycin (INN), อิริโทรมัยซิน (RDU)"
20005025,Oxaliplatin Inj 200 mg/40 mL [Eloxatin],Oxaliplatin,Eloxatin,oxaliplatin (INN)
20005028,Antazoline+Tetryzoline Eye Drop 10 mL [Hista-Oph],Antazoline and Tetryzoline,Hista-Oph,
20005030,Co-amoxiclav Susp 228.5 mg/5 mL 70 mL [Ranclav],Amoxicillin and Clavulanate,Ranclav,"co-amoxiclav, อะม็อกซีซิลลิน+คลาวูลาเนต (RDU)"
20005031,Ofloxacin Eye Drop 0.3% 5 mL [Exocin],Ofloxacin,Exocin,"ofloxacin (INN), โอฟล็อกซาซิน (RDU)"
20005032,Gen-DM Powder 2.5 Kg,Nutrition Adult (Diabetes Formula),Gen-DM,
20005033,Oliclinomel N7-1000E 1500 mL,Nutrition for parenteral (Standard),Oliclinomel N7,
20005034,Sodium chloride (NaCl) Tab 300 mg,Sodium chloride,Sodium Chloride,
20005041,"HPV Vaccine (type 6,11,16,18) [Gardasil]","Papillomavirus (human types 6,11,16,18)",Gardasil,
20005042,Pegfilgrastim Inj 6 mg/0.6 mL [Neulastim],Pegfilgrastim,Neulastim,"pegfilgrastim (INN, USAN)"
20005046,ORS Powder (Adult) 5.09 g [SEA ORS],Oral rehydration salt (ORS),SEA ORS,ORS
20005048,Fluconazole Cap 200 mg [Fludizol],Fluconazole,Fludizol,fluconazole (INN)
20005049,Cefoxitin Inj 1 g [Cefoxin],Cefoxitin,Cefoxin,cefoxitin (INN)
20006005,Meloxicam Tab 7.5 mg [Melcam],Meloxicam,Melcam,"meloxicam (INN), เมล็อกซิแคม (RDU)"
20006006,Ferric Oxide Sucrose Inj 100 mg/5 mL [Encifer],Iron sucrose,Encifer,
20006015,Perindopril Tab 10 mg [Coversyl],Perindopril arginine,Coversyl,เพอรินโดพริล (RDU)
20006018,Omeprazole Inj 40 mg [Zefxon],Omeprazole,Zefxon,omeprazole (INN)
20006020,Ivermectin Tab 6 mg [Vermectin],Ivermectin,Vermectin,ivermectin (INN)
20006021,Tamsulosin Tab 0.4 mg [Harnal OCAS],Tamsulosin,Harnal OCAS,tamsulosin (INN)
20006022,Testosterone IM Inj 1000 mg/4 mL [Nebido],Testosterone,Nebido,testosterone (INN)
20006027,"Immunoglobulins,human (IVIG) Inj  5 g [Liv-Gamma]","Intravenous Immunoglobulin, human (IVIG)",LIV-Gamma,IVIG
20006028,Moisturizing Cream 50 mL [Physiogel AI],Moisturizer,Physiogel AI,
20006029,"Sun screen,SPF 30 Cream 20 g [SpectraBAN sensitive]","Sunscreens, Chemical-Physical",SpectraBAN,
20006030,Pregabalin Cap  25 mg [Lyrica],Pregabalin,Lyrica,pregabalin (INN)
20006031,Amitriptyline Tab 10 mg [Polytanol],Amitriptyline,Polytanol,amitriptyline (INN)
20006032,Iodixanol Inj 320 mg I/mL  50 mL [Visipaque],Iodixanol,Visipaque,iodixanol (INN)
20006035,Losartan+HCTZ Tab [Hyzaar 100/12.5],Losartan and HCTZ,Hyzaar,
20006036,Epirubicin Inj 200 mg/100 mL [Pharmorubicin CS],Epirubicin,Pharmorubicin,epirubicin (INN)
20006038,Amino acids Inf 15% 500 mL [Aminoplasmal],Amino acids,Aminoplasmal,
20006039,Kabiven Central  (900 Kcal) 1026 mL,Nutrition for parenteral (Standard),Kabiven,
20006041,Thyrotropin alpha IM Inj 0.9 mg/mL [Thyrogen],Thyrotropin,Thyrogen,thyrotropin alfa (INN)
20009012,Hepatitis B Vaccine 20 mcg/mL [Hepatitis B Sii - FREE],Hepatitis B (purified antigen),Hepatitis B Vaccine (rDNA) Sii,
20009015,Dexlansoprazole Cap 60 mg [Dexilant],Dexlansoprazole,Dexilant,"dexlansoprazole (INN, USAN)"
20009016,Alginic+Antacids Susp 10 mL [Gaviscon Dual Action],Alginic acid,Gaviscon Dual Action,
20009017,Boceprevir Cap 200 mg [Victrelis],Boceprevir,Victrelis,"boceprevir (INN, USAN)"
20009018,Roflumilast Tab 500 mcg [Daxas],Roflumilast,Daxas,"roflumilast (INN, USAN)"
20009020,Azilsartan Tab 40 mg [Edarbi],Azilsartan,Edarbi,"azilsartan (INN, USAN)"
20009021,Azilsartan Tab 80 mg [Edarbi],Azilsartan,Edarbi,"azilsartan (INN, USAN)"
20009023,Hydrochlorothiazide (HCTZ) Tab 25 mg [HCTZ T.O.],Hydrochlorothiazide,Hydrochlorothiazide T.O.,"hydrochlorothiazide (INN), HCTZ"
20009024,Sildenafil Tab  20 mg [Revatio],Sildenafil,Revatio,sildenafil (INN)
20009025,Dabigatran Cap 150 mg [Pradaxa],Dabigatran,Pradaxa,"dabigatran (INN, USAN)"
20009026,Donepezil Tab  5 mg [Dozemo],Donepezil,Dozemo,donepezil (INN)
20009027,Donepezil Tab 10 mg [Dozemo],Donepezil,Dozemo,donepezil (INN)
20009028,Gabapentin Tab 600 mg [Vultin],Gabapentin,Vultin,gabapentin (INN)
20009029,Rotigotine Patch 4mg/24 h [Neupro],Rotigotine,Neupro,"rotigotine (INN, USAN)"
20009031,UC_Atorvastatin Tab 40 mg [Atorsan],Atorvastatin,Atorsan,"atorvastatin (INN), อะทอวาสแตติน (RDU)"
20009032,Lacosamide Tab  50 mg [Vimpat],Lacosamide,Vimpat,"lacosamide (INN, USAN)"
20009033,Lacosamide Tab 100 mg [Vimpat],Lacosamide,Vimpat,"lacosamide (INN, USAN)"
20009034,Chlorhexidine Cleanser 4% 1 mL [Hexene],Chlorhexidine,Hexene,chlorhexidine (INN)
20009035,Fluconazole Inj 200 mg/100 mL [Flucozole],Fluconazole,Flucozole,fluconazole (INN)
20009036,Rilpivirine Tab 25 mg [Edurant],Rilpivirine,Edurant,"rilpivirine (INN, USAN), RPV"
20009037,Vancomycin Inj 1 g [Vancin-S],Vancomycin,Vancin-S,vancomycin (INN)
20009038,Everolimus Tab  2.5 mg [Afinitor],Everolimus,Afinitor,"everolimus (INN, USAN)"
20009040,Mitomycin Inj  2 mg [Vesimycin],Mitomycin,Vesimycin,mitomycin (INN)
20009041,Medroxyprogesterone Tab 500 mg [Veraplex],Medroxyprogesterone,Veraplex,medroxyprogesterone (INN)
20009042,Mitomycin Inj 10 mg [Vesimycin],Mitomycin,Vesimycin,mitomycin (INN)
20009044,Nimotuzumab  Inj 50 mg/10 mL [Theracim],Nimotuzumab,Theracim,nimotuzumab (INN)
20009045,Lanreotide (PFS) Inj 120 mg [SOMATULINE AUTOGEL],Lanreotide,Somatuline Autogel,lanreotide (INN)
20009672,Sugammadex Inj 100 mg/mL 2mL [Bridion],Sugammadex,Bridion,"sugammadex (INN, USAN)"
20009673,Atorvastatin Tab 10 mg [Atorvastatin Sandoz],Atorvastatin,Atorvastatin Sandoz,"atorvastatin (INN), อะทอวาสแตติน (RDU)"
20009674,Thiopental Inj 1 g [Thiopen],Thiopental,Thiopen 1000,"thiopental (INN, USAN), thiopentone (BAN)"
20009675,Cycloserine Cap 250 mg [Cycloserine Hawon],Cycloserine,Cycloserine Hawon,"PROSERINE, cycloserine (INN)"
20009685,Hyoscine Inj 20 mg/mL [Hyoscine GPO],Butylscopolamine (Hyoscine butylbromide),Hyoscine GPO,"scopolamine (INN, USAN), hyoscine (BAN)"
20009695,Zolpidem Tab 10 mg [Apo-Zolpidem FCT],Zolpidem,Apo Zolpidem FCT,zolpidem (INN)
20009705,UC_Efavirenz Tab  50 mg [Efavirenz GPO],Efavirenz,Efavirenz GPO,"efavirenz (INN), EFV"
20009715,Penicillamine Cap 250 mg [Penicitin],Penicillamine,Penicitin,penicillamine (INN)
20009725,Ossein hydroxyapatite compd Tab 200 mg [Ossium],Ossein hydroxyapatite,Ossium,Ossein mineral complex
20009737,Iomeprol Inj 350 mg I/mL 100 mL [Iomeron],Iomeprol,Iomeron,iomeprol (INN)
20005050,Ciprofloxacin Tab 500 mg [Ciproxyl],Ciprofloxacin,Ciproxyl,"ciprofloxacin (INN), ไซโพรฟล็อกซาซิน (RDU)"
20005051,Cefalexin Cap 500 mg [Sialexin],Cephalexin (Cefalexin),Sialexin,"cefalexin (INN), เซฟาเล็กซิน (RDU)"
20005052,Co-amoxiclav Inj 1.2 g [Cavumox],Amoxicillin and Clavulanate,Cavumox,"co-amoxiclav, อะม็อกซีซิลลิน+คลาวูลาเนต (RDU)"
20005053,Clarithromycin Tab 500 mg [Clarith],Clarithromycin,Clarith,"clarithromycin (INN), คลาริโทรมัยซิน (RDU)"
20005056,Ceftriaxone IV Inj 1 g [Cef-zone],Ceftriaxone,Cef-zone,ceftriaxone (INN)
20005058,Doxazosin Tab 2 mg [Cazosin],Doxazosin,Cazosin,doxazosin (INN)
20005059,Doxazosin Tab 4 mg [Cazosin],Doxazosin,Cazosin,doxazosin (INN)
20005060,Calcium carbonate Tab 1500 mg [Caltab],Calcium carbonate,Caltab,
20005065,Menotrophin (hMG) Inj 75 IU [IVF-M],Human menopausal gonadotrophin,IVF-M,Monotropin
20005068,Methylcobalamin (Vit B12) Tab 500 mcg [Mecze],Methylcobalamin (Vitamin B12),Mecze,"mecobalamin (INN), vitamin B12"
20005069,Calcitriol Cap 0.25 mcg [Calcit SG],"Calcitriol (1,25-Dihydroxyvitamin D3)",Calcit SG,"calcitriol (INN), 1,25-Dihydroxyvitamin D3"
20005073,Finasteride Tab 5 mg [Harifin],Finasteride,Harifin,finasteride (INN)
20005075,Ondansetron Tab 8 mg [Dantron],Ondansetron,Dantron,ondansetron (INN)
20005078,Calcium folinate Tab 15 mg [Folina],Calcium folinate (Leucovorin calcium),Folina,"calcium folinate (INN), folinic acid (BAN), leucovorin (USAN)"
20005079,Vincristine Inj  1 mg/1 mL [V.C.S.],Vincristine,V.C.S.,vincristine (INN)
20005080,Vincristine Inj  2 mg/2 mL [V.C.S.],Vincristine,V.C.S.,vincristine (INN)
20005082,Telbivudine Tab 600 mg [Sebivo],Telbivudine,Sebivo,"telbivudine (INN, USAN)"
20005083,Cisatracurium Inj 2 mg/mL 5 mL [Nimbex],Cisatracurium,Nimbex,
20005084,Factor VIII Inj 250 IU [Hemofil M],Factor VIII,Hemofil M,"octocog alfa (INN, BAN)"
20005085,Brimonidine Eye Drop 0.2% 5 mL [Alphagan],Brimonidine,Alphagan,brimonidine (INN)
20005086,Valsartan Tab 320 mg [Diovan],Valsartan,Diovan,valsartan (INN)
20005087,Losartan Tab  50 mg [Tanzaril],Losartan,Tanzaril,losartan (INN)
20005090,Bisoprolol+HCTZ Tab [Lodoz 5/6.25],Bisoprolol and HCTZ,Lodoz,
20005091,Cetuximab Inj 5 mg/mL 20 mL [Erbitux],Cetuximab,Erbitux,cetuximab (INN)
20005094,Sulfur Soap 2.5% 50 g [Harrogate],Sulfur,Harrogate,sulphur
20005097,"Charcoal,activated Tab 250 mg [Deltacarbon]",Charcoal activated,Deltacarbon,
20005099,"Albumin,human Inj 25%  50 mL [Albutein]",Albumin,Albutein,
20005105,Triptorelin SC Inj  0.1 mg [Diphereline],Triptorelin,Diphereline,triptorelin (INN)
20005109,Cytarabine (Ara-C) Inj 2000 mg/20 mL [Cytosar CS],Cytarabine,Cytosar,"cytarabine (INN), Ara-C"
20005115,"Cetylpyridinium,comb Lozenge (8 Tab) [Cepacol]",Cetylpyridinium and Benzyl alcohol,Cepacol,
20005125,Penicillin V Tab 125 mg [Pener-V2],Phenoxymethylpenicillin (Penicillin V),Pener,"penicillin V (USAN), เพนิซิลลิน วี (RDU)"
20005126,Penicillin V Tab 250 mg [Pener-V4],Phenoxymethylpenicillin (Penicillin V),Pener,"penicillin V (USAN), เพนิซิลลิน วี (RDU)"
20005135,UC_Lamivudine+Zidovudine+Nevirapine Tab [GPO-Vir Z250],"Zidovudine, Lamivudine and Nevirapine",GPO-Vir Z250,
20005145,UC+SS_Stavudine (d4T) Cap 15 mg [Stavir],Stavudine,Stavir,"stavudine (INN), d4T"
20005157,"Hemodialysis,Acid conc 5500mL [F2A]",Hemodialysis (Acid concentrate),F2A,
20005158,"Hemodialysis,Basic bicarb 6000 mL [F2B]",Hemodialysis (Basic bicarbonate),F2B,
20005165,Chlorhexidine Mouth Care 2% 300 mL,Chlorhexidine,Chlorhexidine Mouth Care,chlorhexidine (INN)
20005166,Methylergometrine Inj 0.2 mg/mL [Expogin],Methylergometrine,Expogin,"METHERGINE, methylergometrine (INN)"
20005167,Calcium folinate Inj  50 mg/5 mL [Rescuvolin],Calcium folinate (Leucovorin calcium),Rescuvolin,"calcium folinate (INN), folinic acid (BAN), leucovorin (USAN)"
20005175,"Immunoglobulins,human (IVIG) Inj  2.5 g [Gammaraas]","Intravenous Immunoglobulin, human (IVIG)",Gammaraas,IVIG
20005176,Bevacizumab Inj 100 mg/4 mL [Avastin],Bevacizumab,Avastin,bevacizumab (INN)
20005178,Bevacizumab Inj  2.5 mg/0.1 mL,Bevacizumab,Bevacizumab,bevacizumab (INN)
20005179,"Immunoglobulins,human (IVIG) Inj  5 g [Gammaraas]","Intravenous Immunoglobulin, human (IVIG)",Gammaraas,IVIG
20005180,Phenylephrine10%+Mydriacyl1%(1:3)ED 4 mL,Tropicamide and Phenylephrine,Phenylephrine + Mydriacyl,
20005185,Rivastigmine Oral Soln 2 mg/mL 50 mL [Exelon],Rivastigmine,Exelon,rivastigmine (INN)
20005186,Pimecrolimus Cream 1% 15 g [Elidel],Pimecrolimus,Elidel,pimecrolimus (INN)
20005196,UC+SS_Stavudine (d4T) Cap 20 mg [Stavir],Stavudine,Stavir,"stavudine (INN), d4T"
20005197,Furosemide Syrup 2 mg/mL 60 mL,Furosemide,Furosemide,"LASIX, furosemide (INN)"
20005225,Cocaine Inj  4% 5 mL,Cocaine,Cocaine,
20005226,Nortriptyline Tab 10 mg [Ortrip],Nortriptyline,Ortrip,nortriptyline (INN)
20005227,Nortriptyline Tab 25 mg [Ortrip],Nortriptyline,Ortrip,nortriptyline (INN)
20005245,Vancomycin Forte Eye Drop 50 mg/mL 5 mL,Vancomycin,Vancomycin Forte,vancomycin (INN)
20005246,Amikacin Forte Eye Drop 20 mg/mL 5 mL,Amikacin,Amikacin Fort,amikacin (INN)
20005247,Ceftazidime Forte Eye Drop 50 mg/mL 5 mL,Ceftazidime,Ceftazidime Forte,ceftazidime (INN)
20005248,Cefazolin Forte Eye Drop 50 mg/mL 5 mL,Cefazolin,Cefazolin Forte,cefazolin (INN)
20005249,Gentamicin Forte Eye Drop 4 mL,Gentamicin,Gentamicin Forte,gentamicin (INN)
20005250,Clindamycin Forte Eye Drop 50 mg/mL 6 mL,Clindamycin,Clindamycin Forte,"clindamycin (INN), คลินดามัยซิน (RDU)"
20005275,UC+SS_Lamivudine Tab 300 mg [Lamivir],Lamivudine,Lamivir,"lamivudine (INN), 3TC"
20005276,UC_Simvastatin Tab 10 mg [Zimva],Simvastatin,Zimva,"simvastatin (INN), ซิมวาสแตติน (RDU)"
20005296,Imipenam Forte Eye Drop 5 mg/mL 5 mL,Imipenem and Cilastatin,Imipenam Forte,
20005297,Trisodium citrate 30% 20 mL,Trisodium citrate,Tri-Sodium Citrate,
20005305,Ipratropium Nasal Spray 0.03% 15 mL,Ipratropium,Ipratropium Bromide,
20005307,Oxaliplatin Inj  1 mg [Eloxatin],Oxaliplatin,Eloxatin,oxaliplatin (INN)
20005316,Serum in BSS Eye Drop 20% 5 mL,Autologous serum,Serum in BSS,
20005317,Cetirizine Tab 10 mg [Fatec],Cetirizine,Fatec,"cetirizine (INN), เซททิริซิน (RDU)"
20005318,Eye Ointment 5 g,Ointment,Eye Ointment,
20005325,Iopamidol Inj 370 mg I/mL  50 mL [Iopamiro-370],Iopamidol,Iopamiro,iopamidol (INN)
20005336,Oxaliplatin Inj  1 mg [Oxalip],Oxaliplatin,Oxalip,oxaliplatin (INN)
20005365,Pemetrexed Inj 500 mg [Alimta],Pemetrexed,Alimta,pemetrexed (INN)
20005395,NSS 3000 mL (P),Sodium chloride,NSS ANB,
20005396,Gemcitabine Inj  1 mg [Gemzar],Gemcitabine,Gemzar,gemcitabine (INN)
20005417,PHMB Eye Drop 0.02% 5 mL,Polyhexamethylene biguanide (PHMB),PHMB,"polihexanide (INN), Polyhexanide, PHMB"
20005425,DTPw+HB Vaccine 10 doses [DTPw-HB Sii - FREE],DTPw-HB,DTPw-HB Sii,DTPw-HB
20005436,CAPD 1.5% 5000 mL [Dianeal PD4-Baxter],Peritoneal Dialysis (CAPD; Isotonic),Dianeal,CAPD
20005437,CAPD 2.5% 5000 mL [Dianeal PD4-Baxter],Peritoneal Dialysis (CAPD; Hypertonic),Dianeal,CAPD
20005445,"Aluminium hydroxide,comb Tab [Antacil]",Antacids and Kaolin,Antacil,
20005507,UC_Sunitinib Cap 12.5 mg [Sutent],Sunitinib,Sutent,sunitinib (INN)
20005516,Ensure Powder 400 g (Chocolate Flavor),Nutrition Adult (Complete Formula),Ensure,
20005523,D5W 50 mL (in 100mL) (P),Glucose,D5W GHP,
20005524,"Papaverine Inj 30 mg/mL, 2 mL (Siriraj)",Papaverine,Papaverine,
20005526,Lidocaine Nasal Spray 4% 15 mL [Xylocaine Siriraj],Lidocaine (Lignocaine),Xylocaine Siriraj,lidocaine (INN)
20005527,Ephedrine Nasal Spray 3% 15 mL,Ephedrine,Siriraj sterile-Depart,
20005538,Dexamethasone Tab 0.5 mg [Dexasone],Dexamethasone,Dexasone,dexamethasone (INN)
20005565,Atazanavir Cap 300 mg [Reyataz],Atazanavir,Reyataz,"atazanavir (INN), ATV"
20005566,Saquinavir Tab 500 mg [Invirase],Saquinavir,Invirase,"saquinavir (INN), SQV"
20005595,"Japanese Encephalitis Vaccine,live 0.5mL [CD.JEVAX]",Japanese Encephalitis (live attenuated),CD.JEVAX,JE
20005596,Levobupivacaine Inj 0.5% 10 mL [Chirocaine],Levobupivacaine,Chirocaine,levobupivacaine (INN)
20005597,Multivitamins+Minerals Tab [ICaps AREDS],Multivitamins and Minerals,ICaps AREDS,
20005606,Alcohol Gel 70% 280 mL (Refill) [Siriraj Hand Clean],Ethanol (Ethyl alcohol),Siriraj Hand Clean,ethyl alcohol
20005608,Darunavir Tab 300 mg [Prezista],Darunavir,Prezista,"darunavir (INN, USAN), DRV"
20005609,"Epoetin alfa (PFS) Inj 20,000 IU/0.5 mL [Eprex]",Erythropoietin alpha (Epoetin alpha),Eprex,"epoetin alfa (INN, BAN, USAN)"
20005610,Cimicifuga racemosa extr Tab 20 mg [Remifemin],Cimicifuga racemosa extr,Remifemin,
20005611,Follitropin alfa (PFS) Inj 300 IU [Gonal-F],Follitropin alfa,Gonal-F,follitropin alfa (INN)
20005612,Metformin+Glibenclamide Tab [Glucovance 500/2.5],Metformin and Glibenclamide,Glucovance,
20005613,Metformin+Glibenclamide Tab [Glucovance 500/5],Metformin and Glibenclamide,Glucovance,
20005614,Ranibizumab Inj 10 mg/mL 0.23 mL [Lucentis],Ranibizumab,Lucentis,"ranibizumab (INN, USAN)"
20005616,Cefdinir Susp 125 mg/5 mL 30 mL [Samnir],Cefdinir,Samnir,"cefdinir (INN), เซฟดิเนีย (RDU)"
20005617,Netilmicin Inj 100 mg/2 mL [Nelin],Netilmicin,Nelin,netilmicin (INN)
20005622,Ethinylestradiol+Drospirenone Tab (28) [Yaz],Drospirenone and Ethinylestradiol,Yaz,
20005623,Sorafenib Tab 200 mg [Nexavar],Sorafenib,Nexavar,"sorafenib (INN, USAN)"
20005625,Pioglitazone Tab 30 mg [Utmos],Pioglitazone,Utmos,pioglitazone (INN)
20005627,Filgrastim Inj 300 mcg/mL [Neutromax],Filgrastim,Neutromax,"filgrastim (INN), G-CSF"
20005629,Gliclazide MR Tab 30 mg [Beclazide MR],Gliclazide,Beclazide MR,"gliclazide (INN), กลัยคลาไซด์ (RDU)"
20005630,Carvedilol Tab  6.25 mg [Caraten],Carvedilol,Caraten,carvedilol (INN)
20005631,Indapamide SR Tab 1.5 mg [Intril SR],Indapamide,Intril SR,indapamide (INN)
20005636,Dutasteride Cap 0.5 mg [Avodart],Dutasteride,Avodart,dutasteride (INN)
20005646,Sunitinib Cap 12.5 mg [Sutent],Sunitinib,Sutent,sunitinib (INN)
20005647,Dexmedetomidine Inj 100 mcg/mL 2 mL [Precedex],Dexmedetomidine,Precedex,dexmedetomidine (INN)
20005648,Desloratadine Syrup 2.5 mg/5 mL 60 mL [Aerius],Desloratadine,Aerius,"desloratadine (INN), เดสลอราทาดีน (RDU)"
20005649,Perindopril+Indapamide Tab [Coversyl Plus 5/1.25],Perindopril arginine and Indapamide,Coversyl Plus,
20005650,Etanercept Inj 50 mg [Enbrel],Etanercept,Enbrel,etanercept (INN)
20005655,UC+SS_Lopinavir+Ritonavir Tab [Lopinavir/Ritonavir 200/50],Lopinavir and Ritonavir,Lopinavir/Ritonavir,
20005675,Calcium folinate Inj 300 mg/30 mL [Rescuvolin],Calcium folinate (Leucovorin calcium),Rescuvolin,"calcium folinate (INN), folinic acid (BAN), leucovorin (USAN)"
20005685,Ursodeoxycholic acid Susp 20 mg/mL 50 mL,Ursodeoxycholic acid,Ursodeoxycholic acid,ursodeoxycholic acid (INN)
20005687,Vitamin D2 Susp 2000 unit/mL 30 mL,Ergocalciferol (Vitamin D2),Vitamin D2,"ergocalciferol (INN), vitamin D2"
20005689,"MMR-Measles,Mumps,Rubella Vac 0.5mL [MMR Sii] (ยาแทนชั่วคราว)","Measles,Mumps,Rubella (MMR)",MMR Sii,MMR
20005705,Chlorhexidine Scrub 4%  500 mL [Hydrex],Chlorhexidine,Hydrex,chlorhexidine (INN)
20005715,Sodium CMC 3% Inj 5 mL,Carboxymethylcellulose,Sodium CMC,"carmellose (INN, BAN), carboxymethylcellulose (USAN), CMC"
20005725,Terbinafine 1% Cream 5 g [Lamisil],Terbinafine,Lamisil,terbinafine (INN)
20005748,Simvastatin Tab 20 mg [Bestatin],Simvastatin,Bestatin,"simvastatin (INN), ซิมวาสแตติน (RDU)"
20005749,Simvastatin Tab 10 mg [Bestatin],Simvastatin,Bestatin,"simvastatin (INN), ซิมวาสแตติน (RDU)"
20005753,Aspirin EC Tab  81 mg [B-Aspirin],Aspirin,B-Aspirin,"aspirin (BAN, USAN), acetylsalicylic acid, ASA, แอสไพริน (RDU)"
20005765,Amitriptyline Tab 25 mg [Amitryptyline GPO],Amitriptyline,Amitryptyline GPO,amitriptyline (INN)
20005767,Sodium valproate EC Tab 200 mg [Encorate],sodium valproate,Encorate,valproic acid (INN)
20005776,Ciprofloxacin Inj 200 mg/100 mL [Ciprofloxacin Fresenius],Ciprofloxacin,Ciprofloxacin Fresenius,"ciprofloxacin (INN), ไซโพรฟล็อกซาซิน (RDU)"
20005986,Ampicillin+Sulbactam Inj 1.5 g [Sulbaccin],Ampicillin and Sulbactam,Sulbaccin,แอมพิซิลลิน+ซัลแบคแทม (RDU)
20005995,Ampicillin+Sulbactam Inj 3 g [Sulbaccin],Ampicillin and Sulbactam,Sulbaccin,แอมพิซิลลิน+ซัลแบคแทม (RDU)
20005996,Deferiprone Tab 500 mg [GPO-L-One],Deferiprone,GPO-L-One,"deferiprone (INN, USAN)"
20005999,Anti-Snake Neuro Polyvalent Inj [รวมระบบประสาท],Snake venom antiserum,Neuro Polyvalent Snake Antivenin,
20006043,Azacitidine Inj 100 mg [Vidaza],Azacitidine,Vidaza,azacitidine (INN)
20006044,Olmesartan Tab 20 mg [Olmetec],Olmesartan,Olmetec,"olmesartan (INN, USAN)"
20006045,Budesonide Swinghaler 200 mcg 200 D [Obucort],Budesonide,Obucort Swinghaler,budesonide (INN)
20006046,Sitagliptin Tab 100 mg [Januvia],Sitagliptin,Januvia,sitagliptin (INN)
20006055,Amlodipine+Valsartan Tab [Exforge  5/160],Valsartan and Amlodipine,Exforge,
20006056,Amlodipine+Valsartan Tab [Exforge 10/160],Valsartan and Amlodipine,Exforge,
20006059,Ped Parenteral Nutrition 1 mL,Nutrition for parenteral (Standard),Ped Parenteral Nutrition,
20006060,Fat emulsion Inf 20% 1 mL [Intralipid],Fat emulsions,Intralipid,
